key,add_states,allowableClass,amulet_exp,baserepaired,bonding,caizhuangid,canuse,classtype,clothesEff,damage,defense,description,displayid,equipmentset,inventorytype,item_from_where,level,maxDurability,maxSocket,name,overdue_type,pet_studylevel,popupwnd,qualty,questid,requiredlevel,sellPrice,sockettype,spellcategory,spellcooldown,spellid,stackable,states,subclass,tipsclass,useable
19250540,,0,0,0,0,0,0,110,0,0$0$0,0$0$0,人物达到38级后，可用于创建二级仙门。,2050730,0,0,,30,0,0,黄金仙门令,0,0,,0,0,30$100,0,,0,0,0,1,,0,9,0
19250541,,0,0,0,2,0,0,110,0,0$0$0,0$0$0,人物达到38级后，可用于创建二级仙门。,2050730,0,0,,30,0,0,黄金仙门令,0,0,,0,0,30$100,0,,0,0,0,1,,0,9,0
20000110,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗一级灵石,2011240,0,0,,1,0,0,1级灵石矿,0,0,,0,0,1$100,0,,0,0,0,99,,0,3,0
1310001,,1,0,2,1,1,1,1,0,8$0$0,0$0$0,,1310000,0,7,,1,100,4,新手魔杖,0,0,,0,0,1$100,1,,0,0,0,1,,1,2,0
19000690,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,每个赦免令可以减免10点罪恶值。,2050340,0,0,可在[商城#00ff00]中购买,0,0,0,赦免令,0,0,,0,0,1$100,10,,0,0,0,99,罪恶值^-10,0,9,0
19000691,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,每个赦免令可以减免10点罪恶值。,2050340,0,0,可在[商城#00ff00]中购买,0,0,0,赦免令,0,0,,0,0,1$100,10,,0,0,0,99,罪恶值^-10,0,9,0
20000120,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗二级灵石,2011250,0,0,,1,0,0,2级灵石矿,0,0,,1,0,1$100,0,,0,0,0,99,,0,3,0
20000130,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗三级灵石,2011260,0,0,,1,0,0,3级灵石矿,0,0,,2,0,1$100,0,,0,0,0,99,,0,3,0
19000710,,0,0,0,0,0,0,78,0,0$0$0,0$0$0,可在有熊城镖王·钱通神处刷新镖车颜色的令牌。,2050350,0,0,可通过挑战[幽谷道#00ff00]，[玉蛟宫#00ff00]，[绯红岭#00ff00]，[诛魔台#00ff00]，[锁命塔#00ff00]副本获得也可[仙门百宝阁#00ff00]购买,0,0,0,急急如律令,0,0,,0,0,1$100,0,,0,0,0,99,,0,9,0
19000711,,0,0,0,2,0,0,78,0,0$0$0,0$0$0,可在有熊城镖王·钱通神处刷新镖车颜色的令牌。,2050350,0,0,可通过挑战[幽谷道#00ff00]，[玉蛟宫#00ff00]，[绯红岭#00ff00]，[诛魔台#00ff00]，[锁命塔#00ff00]副本获得也可[仙门百宝阁#00ff00]购买,0,0,0,急急如律令,0,0,,0,0,1$100,0,,0,0,0,99,,0,9,0
20000140,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗四级灵石,2011270,0,0,,1,0,0,4级灵石矿,0,0,,2,0,1$100,0,,0,0,0,99,,0,3,0
27000210,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：一级暴击加持|n|法宝暴击增加50|n|效果直接加于法宝身上,3300021,0,0,在“法宝”—“技能”中获取,1,0,0,一级暴击加持,0,0,,0,0,1$100,0,,0,0,0,1,,3,9,0
27000211,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：一级暴击加持|n|法宝暴击增加50|n|效果直接加于法宝身上,3300021,0,0,在“法宝”—“技能”中获取,1,0,0,一级暴击加持,0,0,,0,0,1$100,0,,0,0,0,1,,3,9,0
1310101,,1,0,2,1,0,1,2,0,5$0$0,0$0$0,,1310100,0,8,,1,100,4,新手符箓,0,0,,0,0,1$100,5,,0,0,0,1,,1,2,0
20000150,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗五级灵石,2011280,0,0,,1,0,0,5级灵石矿,0,0,,3,0,1$100,0,,0,0,0,99,,0,3,0
19000730,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400201,0,0,,0,0,0,月神变身卡,0,0,,3,0,1$100,10,,0,0,760000001,99,,0,7,0
19000731,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400201,0,0,,0,0,0,月神变身卡,0,0,,3,0,1$100,10,,0,0,760000001,99,,0,7,0
27000220,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：二级暴击加持|n|法宝暴击增加100|n|效果直接加于法宝身上|n|注意：需要先学习一级暴击加持,3300022,0,0,在“法宝”—“技能”中获取,1,0,0,二级暴击加持,0,0,,1,0,1$100,0,,0,0,0,1,,3,9,0
27000221,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：二级暴击加持|n|法宝暴击增加100|n|效果直接加于法宝身上|n|注意：需要先学习一级暴击加持,3300022,0,0,在“法宝”—“技能”中获取,1,0,0,二级暴击加持,0,0,,1,0,1$100,0,,0,0,0,1,,3,9,0
1310102,,1,0,2,2,0,1,2,0,5$0$0,0$0$0,,1310100,0,8,,1,100,4,新手符箓,0,0,,0,0,1$100,5,,0,0,0,1,,1,2,0
20000160,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗六级灵石,2011290,0,0,,1,0,0,6级灵石矿,0,0,,3,0,1$100,0,,0,0,0,99,,0,3,0
19000740,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400202,0,0,,0,0,0,狼王变身卡,0,0,,3,0,1$100,10,,0,0,760000002,99,,0,7,0
19000741,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400202,0,0,,0,0,0,狼王变身卡,0,0,,3,0,1$100,10,,0,0,760000002,99,,0,7,0
27000230,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：三级暴击加持|n|法宝暴击增加200|n|效果直接加于法宝身上|n|注意：需要先学习二级暴击加持,3300023,0,0,在“法宝”—“技能”中获取,1,0,0,三级暴击加持,0,0,,2,0,1$100,0,,0,0,0,1,,3,9,0
27000231,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：三级暴击加持|n|法宝暴击增加200|n|效果直接加于法宝身上|n|注意：需要先学习二级暴击加持,3300023,0,0,在“法宝”—“技能”中获取,1,0,0,三级暴击加持,0,0,,2,0,1$100,0,,0,0,0,1,,3,9,0
11050410,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,攻击+3%，持续30分钟,2000230,0,0,仙门[百宝阁#00ff00]中购买或在[仙缘福报#00ff00]中获得,1,0,0,小攻丹,0,0,,1,0,1$100,0,,8,2000,200000401,99,,2,1,0
11050411,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,攻击+3%，持续30分钟,2000230,0,0,仙门[百宝阁#00ff00]中购买或在[仙缘福报#00ff00]中获得,1,0,0,小攻丹,0,0,,1,0,1$100,0,,8,2000,200000401,99,,2,1,0
1060261,,0,28,8,1,0,1,5,0,0$0$0,68$68$68,,1060260,605,6,更高品质的[金色胸甲#00ff00]可通过[解封#00ff00]封印的紫色胸甲获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,螭龙胸甲,0,0,,4,0,60$100,150,,0,0,0,1,魔防^12$远防^12$近防^12$闪避^15,1,2,0
19000750,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400203,0,0,,0,0,0,虎王变身卡,0,0,,3,0,1$100,10,,0,0,760000003,99,,0,7,0
19000751,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400203,0,0,,0,0,0,虎王变身卡,0,0,,3,0,1$100,10,,0,0,760000003,99,,0,7,0
27000240,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：四级暴击加持|n|法宝暴击增加400|n|效果直接加于法宝身上|n|注意：需要先学习三级暴击加持,3300024,0,0,在“法宝”—“技能”中获取,1,0,0,四级暴击加持,0,0,,3,0,1$100,0,,0,0,0,1,,3,9,0
27000241,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：四级暴击加持|n|法宝暴击增加400|n|效果直接加于法宝身上|n|注意：需要先学习三级暴击加持,3300024,0,0,在“法宝”—“技能”中获取,1,0,0,四级暴击加持,0,0,,3,0,1$100,0,,0,0,0,1,,3,9,0
20000170,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗七级灵石,2011300,0,0,,1,0,0,7级灵石矿,0,0,,4,0,1$100,0,,0,0,0,99,,0,3,0
20000180,,0,0,0,0,0,0,0,0,0$0$0,0$0$0,随机掉落一颗八级灵石,2011310,0,0,,1,0,0,8级灵石矿,0,0,,4,0,1$100,0,,0,0,0,99,,0,3,0
1220021,,2,28,2,1,2,1,1,0,0$35$0,0$0$0,,1220020,0,7,更高等级的[紫色品质#00ff00]武器可通过挑战[玉蛟宫#00ff00]副本有几率获得，同时还有几率获得封印紫色武器。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文之弓,0,0,,1,0,15$100,60,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
1220022,,2,28,2,2,2,1,1,0,0$35$0,0$0$0,,1220020,0,7,更高等级的[紫色品质#00ff00]武器可通过挑战[玉蛟宫#00ff00]副本有几率获得，同时还有几率获得封印紫色武器。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文之弓,0,0,,1,0,15$100,60,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
1060262,,0,28,8,2,0,1,5,0,0$0$0,68$68$68,,1060260,605,6,更高品质的[金色胸甲#00ff00]可通过[解封#00ff00]封印的紫色胸甲获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,螭龙胸甲,0,0,,4,0,60$100,150,,0,0,0,1,魔防^12$远防^12$近防^12$闪避^15,1,2,0
19000760,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400204,0,0,,0,0,0,獒王变身卡,0,0,,3,0,1$100,10,,0,0,760000004,99,,0,7,0
10051001,,0,0,0,2,0,1,43,0,0$0$0,0$0$0,双击左键打开后获得以下物品：|n|神行鞋*3|n|1.5倍经验药*2|n|凡品星之砂*3|n|九转紫金丹*3,1400219,0,0,,1,0,0,一重回馈礼包,0,0,,3,0,1$100,0,,0,0,0,99,,0,7,0
27000250,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：五级暴击加持|n|法宝暴击增加800|n|效果直接加于法宝身上|n|注意：需要先学习四级暴击加持,3300025,0,0,在“法宝”—“技能”中获取,1,0,0,五级暴击加持,0,0,,4,0,1$100,0,,0,0,0,1,,3,9,0
27000251,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：五级暴击加持|n|法宝暴击增加800|n|效果直接加于法宝身上|n|注意：需要先学习四级暴击加持,3300025,0,0,在“法宝”—“技能”中获取,1,0,0,五级暴击加持,0,0,,4,0,1$100,0,,0,0,0,1,,3,9,0
1220031,,2,28,3,1,3,1,1,0,0$53$0,0$0$0,,1220030,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪之弓,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$命中^7,1,2,0
1220032,,2,28,3,2,3,1,1,0,0$53$0,0$0$0,,1220030,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪之弓,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$命中^7,1,2,0
19000761,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400204,0,0,,0,0,0,獒王变身卡,0,0,,3,0,1$100,10,,0,0,760000004,99,,0,7,0
19000770,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400205,0,0,,0,0,0,金麒麟变身卡,0,0,,3,0,1$100,10,,0,0,760000005,99,,0,7,0
19000771,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400205,0,0,,0,0,0,金麒麟变身卡,0,0,,3,0,1$100,10,,0,0,760000005,99,,0,7,0
1220041,,2,0,5,1,4,1,1,0,0$83$0,0$0$0,,1220040,0,7,,40,100,4,伏魔之弓,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^16$暴击^16,1,2,0
1220042,,2,0,5,2,4,1,1,0,0$83$0,0$0$0,,1220040,0,7,,40,100,4,伏魔之弓,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^16$暴击^16,1,2,0
19000780,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400206,0,0,,0,0,0,豹王变身卡,0,0,,3,0,1$100,10,,0,0,760000006,99,,0,7,0
19000781,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400206,0,0,,0,0,0,豹王变身卡,0,0,,3,0,1$100,10,,0,0,760000006,99,,0,7,0
20000211,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗一级灵石,2011240,0,0,,1,0,0,1级灵石矿,0,0,,0,0,1$100,0,,0,0,0,99,,0,3,0
1220052,,2,28,6,2,6,1,1,0,0$74$0,0$0$0,,1220050,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭之弓,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
19000790,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400207,0,0,,0,0,0,奥义喵变身卡,0,0,,3,0,1$100,10,,0,0,760000007,99,,0,7,0
19000791,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400207,0,0,,0,0,0,奥义喵变身卡,0,0,,3,0,1$100,10,,0,0,760000007,99,,0,7,0
13250010,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,可以在【造物】的中制造法宝和各种法宝道具。,2800005,0,0,可在无尘境副本中获取,1,0,0,法宝残片,0,0,,1,0,1$100,0,,0,0,0,999,,3,16,0
13250011,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,可以在【造物】的中制造法宝和各种法宝道具。,2800005,0,0,可在无尘境副本中获取,1,0,0,法宝残片,0,0,,1,0,1$100,0,,0,0,0,999,,3,16,0
20000221,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗二级灵石,2011250,0,0,,1,0,0,2级灵石矿,0,0,,1,0,1$100,0,,0,0,0,99,,0,3,0
1220062,,2,28,6,2,6,1,1,0,0$104$0,0$0$0,,1220060,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟之弓,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
19000800,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400208,0,0,,0,0,0,烈焰领主变身卡,0,0,,3,0,1$100,10,,0,0,760000008,99,,0,7,0
19000801,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,,1400208,0,0,,0,0,0,烈焰领主变身卡,0,0,,3,0,1$100,10,,0,0,760000008,99,,0,7,0
1220051,,2,28,6,1,6,1,1,0,0$74$0,0$0$0,,1220050,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭之弓,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$命中^12,1,2,0
1220061,,2,28,6,1,6,1,1,0,0$104$0,0$0$0,,1220060,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,龙吟之弓,0,0,,1,0,60$100,180,,0,0,0,1,魔攻^15$远攻^15$近攻^15$命中^15,1,2,0
20000231,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗三级灵石,2011260,0,0,,1,0,0,3级灵石矿,0,0,,2,0,1$100,0,,0,0,0,99,,0,3,0
19000810,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400209,0,0,,0,0,0,比蒙之王变身卡,0,0,,3,0,1$100,10,,0,0,760000009,99,,0,7,0
20000241,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗四级灵石,2011270,0,0,,1,0,0,4级灵石矿,0,0,,2,0,1$100,0,,0,0,0,99,,0,3,0
19000820,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400210,0,0,,0,0,0,圣山女神变身卡,0,0,,3,0,1$100,10,,0,0,760000010,99,,0,7,0
27000310,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：一级攻击加持|n|法宝攻击增加50|n|效果直接加于法宝身上,3300031,0,0,在“法宝”—“技能”中获取,1,0,0,一级攻击加持,0,0,,0,0,1$100,0,,0,0,0,1,,3,9,0
27000311,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：一级攻击加持|n|法宝攻击增加50|n|效果直接加于法宝身上,3300031,0,0,在“法宝”—“技能”中获取,1,0,0,一级攻击加持,0,0,,0,0,1$100,0,,0,0,0,1,,3,9,0
20000251,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗五级灵石,2011280,0,0,,1,0,0,5级灵石矿,0,0,,3,0,1$100,0,,0,0,0,99,,0,3,0
19000830,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400211,0,0,,0,0,0,熊猫酒仙变身卡,0,0,,3,0,1$100,10,,0,0,760000011,99,,0,7,0
27000320,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：二级攻击加持|n|法宝攻击增加100|n|效果直接加于法宝身上|n|注意：需要先学习一级攻击加持,3300032,0,0,在“法宝”—“技能”中获取,1,0,0,二级攻击加持,0,0,,1,0,1$100,0,,0,0,0,1,,3,9,0
27000321,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：二级攻击加持|n|法宝攻击增加100|n|效果直接加于法宝身上|n|注意：需要先学习一级攻击加持,3300032,0,0,在“法宝”—“技能”中获取,1,0,0,二级攻击加持,0,0,,1,0,1$100,0,,0,0,0,1,,3,9,0
20000261,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗六级灵石,2011290,0,0,,1,0,0,6级灵石矿,0,0,,3,0,1$100,0,,0,0,0,99,,0,3,0
19000840,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400212,0,0,,0,0,0,多隆王变身卡,0,0,,3,0,1$100,10,,0,0,760000012,99,,0,7,0
1060361,,0,28,8,1,0,1,3,0,0$0$0,51$51$51,,1060360,605,1,更高品质的[金色头盔#00ff00]可通过[解封#00ff00]封印的紫色头盔获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,螭龙法冠,0,0,,4,0,60$100,150,,0,0,0,1,魔防^12$远防^12$近防^12$闪避^15,1,2,0
27000330,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：三级攻击加持|n|法宝攻击增加200|n|效果直接加于法宝身上|n|注意：需要先学习二级攻击加持,3300033,0,0,在“法宝”—“技能”中获取,1,0,0,三级攻击加持,0,0,,2,0,1$100,0,,0,0,0,1,,3,9,0
27000331,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：三级攻击加持|n|法宝攻击增加200|n|效果直接加于法宝身上|n|注意：需要先学习二级攻击加持,3300033,0,0,在“法宝”—“技能”中获取,1,0,0,三级攻击加持,0,0,,2,0,1$100,0,,0,0,0,1,,3,9,0
11050510,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,防御+3%，持续30分钟,2000240,0,0,仙门[百宝阁#00ff00]中购买或在[仙缘福报#00ff00]中获得,1,0,0,小防丹,0,0,,1,0,1$100,0,,8,2000,200000501,99,,2,1,0
11050511,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,防御+3%，持续30分钟,2000240,0,0,仙门[百宝阁#00ff00]中购买或在[仙缘福报#00ff00]中获得,1,0,0,小防丹,0,0,,1,0,1$100,0,,8,2000,200000501,99,,2,1,0
19000850,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400213,0,0,,0,0,0,祖巫蚩尤变身卡,0,0,,3,0,1$100,10,,0,0,760000013,99,,0,7,0
27000340,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：四级攻击加持|n|法宝攻击增加400|n|效果直接加于法宝身上|n|注意：需要先学习三级攻击加持,3300034,0,0,在“法宝”—“技能”中获取,1,0,0,四级攻击加持,0,0,,3,0,1$100,0,,0,0,0,1,,3,9,0
27000341,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：四级攻击加持|n|法宝攻击增加400|n|效果直接加于法宝身上|n|注意：需要先学习三级攻击加持,3300034,0,0,在“法宝”—“技能”中获取,1,0,0,四级攻击加持,0,0,,3,0,1$100,0,,0,0,0,1,,3,9,0
20000271,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗七级灵石,2011300,0,0,,1,0,0,7级灵石矿,0,0,,4,0,1$100,0,,0,0,0,99,,0,3,0
20000281,,0,0,0,2,0,0,0,0,0$0$0,0$0$0,随机掉落一颗八级灵石,2011310,0,0,,1,0,0,8级灵石矿,0,0,,4,0,1$100,0,,0,0,0,99,,0,3,0
1220122,,2,28,2,2,0,1,2,0,0$20$0,0$0$0,,1220120,0,8,更高等级的[紫色品质#00ff00]副手可通过挑战[玉蛟宫#00ff00]副本有几率获得，同时还有几率获得封印紫色副手。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文之箭,0,0,,1,0,15$100,60,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
1060362,,0,28,8,2,0,1,3,0,0$0$0,51$51$51,,1060360,605,1,更高品质的[金色头盔#00ff00]可通过[解封#00ff00]封印的紫色头盔获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,60,100,4,螭龙法冠,0,0,,4,0,60$100,150,,0,0,0,1,魔防^12$远防^12$近防^12$闪避^15,1,2,0
19000860,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400214,0,0,,0,0,0,魔渊领主变身卡,0,0,,3,0,1$100,10,,0,0,760000014,99,,0,7,0
27000350,,0,0,0,0,0,1,145,0,0$0$0,0$0$0,法宝技能：五级攻击加持|n|法宝攻击增加800|n|效果直接加于法宝身上|n|注意：需要先学习四级攻击加持,3300035,0,0,在“法宝”—“技能”中获取,1,0,0,五级攻击加持,0,0,,4,0,1$100,0,,0,0,0,1,,3,9,0
27000351,,0,0,0,2,0,1,145,0,0$0$0,0$0$0,法宝技能：五级攻击加持|n|法宝攻击增加800|n|效果直接加于法宝身上|n|注意：需要先学习四级攻击加持,3300035,0,0,在“法宝”—“技能”中获取,1,0,0,五级攻击加持,0,0,,4,0,1$100,0,,0,0,0,1,,3,9,0
1220121,,2,28,2,1,0,1,2,0,0$20$0,0$0$0,,1220120,0,8,更高等级的[紫色品质#00ff00]副手可通过挑战[玉蛟宫#00ff00]副本有几率获得，同时还有几率获得封印紫色副手。|n|也可在[造物#00ff00]系统中通过材料炼制获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,15,100,4,符文之箭,0,0,,1,0,15$100,60,,0,0,0,1,魔攻^3$远攻^3$近攻^3,1,2,0
1220131,,2,28,3,1,0,1,2,0,0$35$0,0$0$0,,1220130,0,8,更高品质的[金色副手#00ff00]可通过[解封#00ff00]封印的紫色副手获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪之箭,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$暴击^7,1,2,0
1220132,,2,28,3,2,0,1,2,0,0$35$0,0$0$0,,1220130,0,8,更高品质的[金色副手#00ff00]可通过[解封#00ff00]封印的紫色副手获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,30,100,4,辟邪之箭,0,0,,1,0,30$100,90,,0,0,0,1,魔攻^8$远攻^8$近攻^8$暴击^7,1,2,0
19000870,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,,1400215,0,0,,0,0,0,翡翠圣龙变身卡,0,0,,3,0,1$100,10,,0,0,760000015,99,,0,7,0
1220141,,2,0,5,1,0,1,2,0,0$65$0,0$0$0,,1220140,0,8,,40,100,4,伏魔之箭,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$暴击^16$暴伤^16,1,2,0
19050030,,0,0,0,0,0,1,0,0,0$0$0,0$0$0,使用后1小时内打怪经验和温泉经验灵力增加50%，可与1.5倍经验药叠加效果。,2000510,0,0,,1,0,0,天神符,0,0,,3,0,1$100,0,,16,3000,580000002,99,,0,7,0
19050031,,0,0,0,2,0,1,0,0,0$0$0,0$0$0,使用后1小时内打怪经验和温泉经验灵力增加50%，可与1.5倍经验药叠加效果。,2000510,0,0,,1,0,0,天神符,0,0,,3,0,1$100,0,,16,3000,580000002,99,,0,7,0
1220142,,2,0,5,2,0,1,2,0,0$65$0,0$0$0,,1220140,0,8,,40,100,4,伏魔之箭,0,0,,1,0,40$100,160,,0,0,0,1,魔攻^15$远攻^15$近攻^15$暴击^16$暴伤^16,1,2,0
1220151,,2,28,6,1,0,1,2,0,0$50$0,0$0$0,,1220150,0,8,更高品质的[金色副手#00ff00]可通过[解封#00ff00]封印的紫色副手获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭之箭,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$暴击^12,1,2,0
1220152,,2,28,6,2,0,1,2,0,0$50$0,0$0$0,,1220150,0,8,更高品质的[金色副手#00ff00]可通过[解封#00ff00]封印的紫色副手获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,50,100,4,血祭之箭,0,0,,1,0,50$100,150,,0,0,0,1,魔攻^12$远攻^12$近攻^12$暴击^12,1,2,0
1130041,,3,28,4,1,4,1,1,0,0$0$68,0$0$0,,1130040,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,40,100,4,光芒战刀,0,0,,2,0,40$100,120,,0,0,0,1,魔攻^11$远攻^11$近攻^11$命中^12,1,2,0
1130042,,3,28,4,2,4,1,1,0,0$0$68,0$0$0,,1130040,0,7,更高品质的[金色武器#00ff00]可通过[解封#00ff00]封印的紫色武器获得。|n|装备上的星阶，打孔，灵石，器灵均可通过转移功能转移给相同等级区域的其它装备。,40,100,4,光芒战刀,0,0,,2,0,40$100,120,,0,0,0,1,魔攻^11$远攻^11$近攻^11$命中^12,1,2,0
